ENSEMBL_ID	CD_LPS_1	WD_LPS_1	CD_LPS_2	WD_LPS_2
ENSMUSG00000068566	17848	19076	22837	25824
ENSMUSG00000020376	11336	11165	9074	10352
ENSMUSG00000056888	8740	9705	9686	11598
ENSMUSG00000018920	18175	17197	14757	16396
ENSMUSG00000026547	19105	18203	17065	17439
ENSMUSG00000032089	8896	9605	9256	11503
ENSMUSG00000010095	14518	17264	14462	16820
ENSMUSG00000049502	13448	16204	19893	24042
ENSMUSG00000005514	11579	13894	9953	11339
ENSMUSG00000015755	13453	14601	17182	20573
ENSMUSG00000038147	6941	8619	6829	8666
ENSMUSG00000052310	19396	17725	15941	17205
ENSMUSG00000030432	11809	9428	8777	9707
ENSMUSG00000026177	8172	8954	8118	8198
ENSMUSG00000026879	6050	4862	6317	6541
ENSMUSG00000040249	3812	3901	5937	7204
ENSMUSG00000017830	17198	19338	18864	20666
ENSMUSG00000046062	18505	22692	22753	28632
ENSMUSG00000063316	15048	11505	9633	11133
ENSMUSG00000022841	11990	11070	11026	12159
ENSMUSG00000000204	20651	45783	32845	45666
ENSMUSG00000056515	17501	18490	15511	18490
ENSMUSG00000038900	11735	8960	8763	8996
ENSMUSG00000027184	13329	14711	17374	19714
ENSMUSG00000090733	14098	10574	9255	9804
ENSMUSG00000035778	17744	21166	18650	20849
ENSMUSG00000021996	20968	14980	15499	15148
ENSMUSG00000049401	21003	19069	16990	19417
ENSMUSG00000020048	12773	8877	10794	11384
ENSMUSG00000069874	16228	18172	21487	26078
ENSMUSG00000026875	28247	27827	26467	28522
ENSMUSG00000021877	18804	19695	19236	21585
ENSMUSG00000021814	17219	17048	16255	19104
ENSMUSG00000045983	12286	11644	13571	14789
ENSMUSG00000006418	19238	18339	18121	22000
ENSMUSG00000048865	10766	12131	13425	16823
ENSMUSG00000031818	14304	10300	9941	10280
ENSMUSG00000031311	16479	18128	19059	23626
ENSMUSG00000064363	4328	7259	7879	8516
ENSMUSG00000035356	13063	13399	18430	19428
ENSMUSG00000002699	17351	22129	20276	24549
ENSMUSG00000022906	15605	16661	18708	22490
ENSMUSG00000024338	25140	19682	15388	17204
ENSMUSG00000039936	15257	16183	18253	20567
ENSMUSG00000029826	12031	14973	17306	20671
ENSMUSG00000000787	7505	7013	9096	10610
ENSMUSG00000027078	20865	18357	16441	20264
ENSMUSG00000037331	17459	18930	23027	26888
ENSMUSG00000030123	2727	2492	3138	3247
ENSMUSG00000025794	11246	7998	7095	7929
ENSMUSG00000029063	8558	7532	7788	8301
ENSMUSG00000030275	15901	15962	21395	26081
ENSMUSG00000038366	12152	14967	14217	17800
ENSMUSG00000027775	12149	11194	10846	12712
ENSMUSG00000055065	8998	10277	12894	12927
ENSMUSG00000015243	7541	9264	11141	14249
ENSMUSG00000018965	11206	10678	10911	12497
ENSMUSG00000031765	20361	21081	15475	16483
ENSMUSG00000020611	15414	17338	19353	24445
ENSMUSG00000020476	21513	20284	19498	22644
ENSMUSG00000058835	13103	12953	14385	16403
ENSMUSG00000000594	8557	9049	8729	10457
ENSMUSG00000032280	21157	24213	25179	26648
ENSMUSG00000056529	11221	13815	11581	13991
ENSMUSG00000025854	13282	16731	13065	13715
ENSMUSG00000056501	21569	19551	15954	14668
ENSMUSG00000006932	12390	13295	14035	15446
ENSMUSG00000051853	13774	13391	14451	17407
ENSMUSG00000059005	13488	13957	13968	15184
ENSMUSG00000066152	19869	20659	20794	24142
ENSMUSG00000068823	13118	12014	12536	14446
ENSMUSG00000004936	20139	20336	19717	21275
ENSMUSG00000040385	12216	10591	9697	11245
ENSMUSG00000078771	8480	8818	8464	10818
ENSMUSG00000079426	12548	10465	9303	10829
ENSMUSG00000019877	11961	11745	12529	14782
ENSMUSG00000020671	16187	17115	16937	20899
ENSMUSG00000041058	802	852	935	1013
ENSMUSG00000035202	18834	8880	8791	9804
ENSMUSG00000020612	12753	11738	11348	13553
ENSMUSG00000025178	16545	19748	17930	21444
ENSMUSG00000034892	13494	9765	6626	7158
ENSMUSG00000030654	13575	13917	12449	15999
ENSMUSG00000026970	13499	18140	18217	22945
ENSMUSG00000060743	12834	12377	10706	12454
ENSMUSG00000000555	24526	23277	27124	29014
ENSMUSG00000027435	3479	4516	4381	5528
ENSMUSG00000051695	13333	12437	11713	12433
ENSMUSG00000000278	13043	13266	12475	14567
ENSMUSG00000020422	7251	9099	11332	13817
ENSMUSG00000045658	17139	16130	15405	17853
ENSMUSG00000028646	12222	14211	12411	14977
ENSMUSG00000078763	20721	27164	20718	26851
ENSMUSG00000018899	18391	20011	18660	21387
ENSMUSG00000032508	17197	17085	17356	19516
ENSMUSG00000039735	12923	13518	18387	22032
ENSMUSG00000032737	11830	11467	13877	14749
ENSMUSG00000062070	18470	13247	12014	11347
ENSMUSG00000030156	16502	20734	19593	27215
ENSMUSG00000070034	16519	18299	18763	22538
ENSMUSG00000025790	26676	28221	28849	32600
ENSMUSG00000037805	9571	7075	7331	7296
ENSMUSG00000054452	6244	5175	4649	5319
ENSMUSG00000032122	1608	1429	1712	1925
ENSMUSG00000021624	6226	9806	11489	15812
ENSMUSG00000061787	11571	8769	7762	8299
ENSMUSG00000022967	16510	16683	16971	19687
ENSMUSG00000026482	20779	25534	25884	30684
ENSMUSG00000035385	24041	29746	22852	29964
ENSMUSG00000062488	13505	20876	16318	23799
ENSMUSG00000047843	12419	12028	9660	11171
ENSMUSG00000019210	18063	17249	14660	16593
ENSMUSG00000008683	12038	8810	7703	8215
ENSMUSG00000022148	9670	10218	12459	16142
ENSMUSG00000048779	7541	8509	7013	7812
ENSMUSG00000010277	3550	3275	4802	5535
ENSMUSG00000028037	21271	20851	23760	27879
ENSMUSG00000022175	16540	17405	15955	17959
ENSMUSG00000023186	11514	12902	14482	17513
ENSMUSG00000032596	15978	17051	19400	20811
ENSMUSG00000001525	11544	9699	9334	8999
ENSMUSG00000002812	12533	14343	15920	18743
ENSMUSG00000030530	16736	24578	20862	24408
ENSMUSG00000058099	2411	2025	2000	1923
ENSMUSG00000001270	5155	3536	4243	4308
ENSMUSG00000026626	17344	15794	17700	20669
ENSMUSG00000022965	18612	16010	15675	16765
ENSMUSG00000005087	11301	13748	12540	14436
ENSMUSG00000032691	10076	13290	15089	16485
ENSMUSG00000024725	11807	10169	9775	11049
ENSMUSG00000063870	9811	8940	11840	13137
ENSMUSG00000022575	17528	16825	15919	18060
ENSMUSG00000023913	8569	9790	9482	10160
ENSMUSG00000030591	13810	13547	11182	13248
ENSMUSG00000035697	1831	2072	1943	2064
ENSMUSG00000058427	14177	15991	14041	17123
ENSMUSG00000020143	4455	5238	6513	7477
ENSMUSG00000032261	17858	20238	22273	26891
ENSMUSG00000030157	12632	10097	8068	8234
ENSMUSG00000002944	4253	5689	5848	6730
ENSMUSG00000020057	18434	16816	18116	20743
ENSMUSG00000027995	10663	9179	10220	9736
ENSMUSG00000022014	19073	19613	17730	22242
ENSMUSG00000052384	3905	4784	3497	4119
ENSMUSG00000043953	18367	25091	21775	26091
ENSMUSG00000049659	15717	17805	15927	20737
ENSMUSG00000032504	10577	11387	12387	14412
ENSMUSG00000020806	13802	17478	18627	19645
ENSMUSG00000024393	9934	10478	13360	15086
ENSMUSG00000046031	20364	22365	18204	20393
ENSMUSG00000027035	15680	16732	19952	22387
ENSMUSG00000020841	15139	13736	21790	26764
ENSMUSG00000021262	13937	16176	14852	18166
ENSMUSG00000045817	519	701	610	830
ENSMUSG00000028452	10066	8338	8894	9623
ENSMUSG00000018217	5506	7461	5772	6466
ENSMUSG00000030894	6594	7846	8211	9796
ENSMUSG00000031555	10083	12149	12221	15752
ENSMUSG00000021929	15535	15731	20173	23555
ENSMUSG00000054520	10188	11754	11470	13597
ENSMUSG00000050029	15387	18216	17608	21763
ENSMUSG00000071637	11628	11449	10890	10342
ENSMUSG00000002602	15396	13403	16912	18772
ENSMUSG00000041028	14944	13535	13214	15901
ENSMUSG00000051343	5977	6657	6498	7054
ENSMUSG00000020737	18061	15432	13589	14495
ENSMUSG00000020349	17003	15598	14377	15852
ENSMUSG00000022443	5864	6586	7482	8544
ENSMUSG00000022876	18780	22088	18337	22211
ENSMUSG00000052296	14030	14705	16519	19465
ENSMUSG00000029366	12888	14209	13141	18984
ENSMUSG00000038733	8380	8313	9165	11076
ENSMUSG00000013698	7069	6411	6127	6501
ENSMUSG00000018796	23388	23356	27816	30659
ENSMUSG00000070031	15634	18622	17689	22550
ENSMUSG00000081534	4818	2963	4134	3652
ENSMUSG00000073491	15660	18496	18436	22677
ENSMUSG00000031007	9982	9598	8478	10133
ENSMUSG00000028796	14109	15200	12647	14170
ENSMUSG00000066677	17597	23837	23216	30793
ENSMUSG00000071644	9350	7362	7210	7214
ENSMUSG00000021248	7911	7845	7434	8740
ENSMUSG00000021367	14605	18914	17847	21336
ENSMUSG00000044768	11233	12612	12358	15395
ENSMUSG00000032690	10256	13535	16933	18187
ENSMUSG00000024190	15397	16258	18768	20665
ENSMUSG00000074151	12830	16219	20788	24917
ENSMUSG00000036478	9103	9934	7088	8431
ENSMUSG00000040774	17299	17306	16552	20243
ENSMUSG00000066036	9049	10426	18256	23966
ENSMUSG00000028923	11579	10452	9203	10171
ENSMUSG00000023175	11331	9296	8126	8866
ENSMUSG00000063268	15491	17807	16549	19075
ENSMUSG00000025982	8753	8916	9477	11265
ENSMUSG00000026748	10973	10056	10665	11350
ENSMUSG00000044811	7271	7091	5820	6289
ENSMUSG00000026425	7589	8628	10949	12346
ENSMUSG00000030786	9123	8676	8849	10501
ENSMUSG00000019818	14036	17158	17115	21072
ENSMUSG00000024758	10744	10273	9282	11537
ENSMUSG00000026553	8731	9873	11793	12982
ENSMUSG00000023456	18157	12633	9736	8341
ENSMUSG00000020184	16141	21499	20047	25769
ENSMUSG00000062997	9990	7815	6922	7742
ENSMUSG00000057596	13832	15080	15982	18868
ENSMUSG00000040212	7315	5712	5871	6224
ENSMUSG00000026956	10243	9578	7376	7868
ENSMUSG00000028410	22056	17604	18306	19571
ENSMUSG00000034854	4610	4919	4607	5574
ENSMUSG00000014349	17902	16419	15542	17014
ENSMUSG00000101389	12359	13412	13209	16312
ENSMUSG00000019055	9641	10320	9877	10869
ENSMUSG00000024513	14750	15303	13809	17240
ENSMUSG00000003382	7566	9611	11347	13252
ENSMUSG00000027951	11297	13110	15396	17422
ENSMUSG00000061315	8713	6393	5838	6352
ENSMUSG00000040731	11854	10169	8900	9861
ENSMUSG00000060216	4806	4523	3617	4151
ENSMUSG00000003226	9173	10549	14940	20594
ENSMUSG00000058600	9750	7610	6489	7705
ENSMUSG00000082292	14805	15073	15434	18669
ENSMUSG00000001729	6585	6184	5889	6650
ENSMUSG00000029076	8958	7953	7014	8441
ENSMUSG00000015312	23092	20246	18014	18725
ENSMUSG00000030824	7408	6645	7788	8621
ENSMUSG00000042901	16380	15943	15980	19722
ENSMUSG00000027367	20420	17484	16804	19653
ENSMUSG00000018167	15073	15020	13435	14710
ENSMUSG00000061175	9099	12181	11334	15614
ENSMUSG00000015745	9452	9547	7242	8924
ENSMUSG00000036275	13102	12154	12406	14571
ENSMUSG00000026979	15948	17909	17081	19749
ENSMUSG00000019943	3431	3667	5402	6517
ENSMUSG00000026480	6667	7045	5910	6463
ENSMUSG00000032097	6937	7593	9296	11964
ENSMUSG00000031652	14240	14810	17491	20848
ENSMUSG00000048163	8754	8903	8337	10168
ENSMUSG00000002103	10556	10327	10536	12614
ENSMUSG00000018326	10321	10626	10182	11380
ENSMUSG00000024750	12717	13754	12313	14633
ENSMUSG00000021957	5935	4831	5481	5584
ENSMUSG00000024431	10651	14123	14663	18285
ENSMUSG00000010358	19604	16904	15038	16709
ENSMUSG00000024079	10483	11168	14403	17790
ENSMUSG00000031712	11567	13404	13294	15012
ENSMUSG00000047180	4037	3989	3078	3572
ENSMUSG00000034593	2364	2505	3820	4297
ENSMUSG00000005442	4918	5203	6663	7858
ENSMUSG00000019872	7840	8456	7695	9384
ENSMUSG00000025950	1875	1521	1643	1815
ENSMUSG00000051223	10394	10345	10478	11803
ENSMUSG00000009585	12962	12959	13329	16286
ENSMUSG00000060550	21160	22656	15067	18161
ENSMUSG00000064368	5242	6563	6127	6346
ENSMUSG00000022255	13436	12151	15673	17852
ENSMUSG00000025503	5329	4295	4402	4145
ENSMUSG00000025967	9182	6568	6033	6575
ENSMUSG00000003206	17523	17805	15074	18567
ENSMUSG00000021794	4859	4232	4836	5366
ENSMUSG00000027555	17224	18405	18533	22283
ENSMUSG00000020134	10369	12810	14027	18219
ENSMUSG00000007564	11601	11648	12041	13588
ENSMUSG00000028337	10775	13088	14075	17791
ENSMUSG00000035725	11203	14277	16372	21137
ENSMUSG00000046711	10029	11918	10011	11787
ENSMUSG00000051413	13028	13160	17322	20624
ENSMUSG00000024404	14148	15182	13610	17044
ENSMUSG00000075706	7822	5557	5062	5175
ENSMUSG00000026600	5968	6350	4929	6114
ENSMUSG00000003746	4924	5228	5249	6244
ENSMUSG00000069793	12171	13316	17877	24749
ENSMUSG00000036427	6266	4842	4686	4381
ENSMUSG00000024456	9448	9801	10565	12415
ENSMUSG00000022961	6683	7114	9979	12159
ENSMUSG00000028673	5827	5012	4935	5585
ENSMUSG00000042079	10791	9806	8779	9336
ENSMUSG00000079293	4781	5471	4955	5616
ENSMUSG00000044701	10572	15747	13827	16494
ENSMUSG00000000149	1792	1433	1297	1460
ENSMUSG00000058587	11154	11958	13420	16790
ENSMUSG00000058546	9675	7775	7281	8225
ENSMUSG00000066150	17078	17511	14690	15979
ENSMUSG00000022636	11911	11027	14839	16515
ENSMUSG00000027698	2909	4737	3488	5204
ENSMUSG00000032312	8101	9526	8296	10872
ENSMUSG00000031422	14365	12953	13682	15712
ENSMUSG00000057191	13584	15928	11920	14056
ENSMUSG00000009035	13397	15394	15419	18725
ENSMUSG00000040462	7731	8183	7729	9026
ENSMUSG00000015714	6759	7085	6902	7674
ENSMUSG00000030208	8270	10082	10311	11497
ENSMUSG00000001025	7979	6087	5860	6058
ENSMUSG00000021109	14623	15141	14835	16456
ENSMUSG00000025016	7469	6695	6933	8020
ENSMUSG00000020869	13860	13626	14923	15234
ENSMUSG00000024121	8505	8653	8068	9046
ENSMUSG00000016319	8263	7510	6817	6878
ENSMUSG00000059182	9127	8793	8589	9834
ENSMUSG00000030104	7583	7050	7893	8800
ENSMUSG00000074622	3044	3818	3125	3311
ENSMUSG00000021486	12856	10156	9306	9364
ENSMUSG00000024696	7972	10287	8000	10638
ENSMUSG00000039001	10097	6899	5162	5977
ENSMUSG00000024576	10942	10514	10980	12125
ENSMUSG00000024937	7507	5766	6105	6232
ENSMUSG00000036986	9613	12701	15559	18004
ENSMUSG00000056124	5017	5294	6425	8319
ENSMUSG00000090862	10257	7453	6416	6842
ENSMUSG00000033545	16312	16860	14360	14216
ENSMUSG00000059436	12729	14041	12401	15129
ENSMUSG00000021728	9304	7791	7790	8271
ENSMUSG00000026473	1787	1879	1594	1696
ENSMUSG00000021270	15394	11045	12045	12907
ENSMUSG00000006998	9612	8891	8884	9721
ENSMUSG00000020790	8443	9564	11960	14873
ENSMUSG00000008348	13499	12910	11104	12040
ENSMUSG00000039191	9184	11273	11658	13715
ENSMUSG00000020437	8110	8888	10039	10423
ENSMUSG00000011884	3502	3427	3731	4055
ENSMUSG00000019428	9142	8304	7127	7394
ENSMUSG00000036138	11973	9960	9998	10416
ENSMUSG00000038437	11795	12614	15609	17334
ENSMUSG00000092341	3104	3178	5625	9156
ENSMUSG00000041841	7950	6323	5203	5891
ENSMUSG00000058655	4944	4354	4701	4783
ENSMUSG00000029780	14373	13940	13007	16174
ENSMUSG00000008036	10720	8405	7174	7828
ENSMUSG00000004677	5251	5961	6310	7536
ENSMUSG00000040253	11776	15704	21284	27257
ENSMUSG00000037894	13772	10193	10382	10990
ENSMUSG00000026112	11954	11830	13966	17772
ENSMUSG00000019998	9863	10544	10254	12556
ENSMUSG00000040528	14260	11923	12123	14465
ENSMUSG00000071659	7992	8493	9652	10905
ENSMUSG00000020440	14723	11635	10226	10685
ENSMUSG00000027342	8841	7617	8812	9932
ENSMUSG00000029401	12015	11185	9020	10216
ENSMUSG00000023341	10967	13226	14438	17933
ENSMUSG00000062078	6282	6629	7228	9134
ENSMUSG00000035273	5463	6883	6274	8020
ENSMUSG00000029560	4127	4666	2976	3560
ENSMUSG00000005873	7069	6228	5754	6620
ENSMUSG00000027878	7269	8224	12252	14665
ENSMUSG00000024991	6156	5700	6991	7522
ENSMUSG00000033538	16872	16668	15640	18880
ENSMUSG00000046722	13029	12039	10271	11413
ENSMUSG00000008393	16000	20734	16611	22737
ENSMUSG00000027339	3459	3434	3158	3732
ENSMUSG00000037815	8778	9662	10561	11770
ENSMUSG00000057863	8601	6499	5295	5554
ENSMUSG00000040842	10216	10161	8740	10121
ENSMUSG00000020821	8892	9036	9197	11588
ENSMUSG00000037503	4232	4193	4128	4847
ENSMUSG00000046688	10894	11235	10623	12727
ENSMUSG00000032000	10212	10158	11543	13133
ENSMUSG00000026234	6219	5498	5897	6259
ENSMUSG00000030766	7284	9868	10872	13595
ENSMUSG00000031266	10431	12387	9493	12746
ENSMUSG00000022971	11841	12729	11211	12744
ENSMUSG00000029298	12674	16477	17980	22792
ENSMUSG00000013787	9060	9820	10332	11375
ENSMUSG00000021771	10221	9297	8278	9330
ENSMUSG00000038127	8944	9857	12198	15339
ENSMUSG00000036503	5921	5172	5222	5828
ENSMUSG00000031309	10009	11023	12411	15109
ENSMUSG00000001542	13623	14408	16909	20043
ENSMUSG00000041926	8196	8885	8581	9951
ENSMUSG00000019370	10222	8281	7513	8541
ENSMUSG00000026457	4398	4208	3446	4150
ENSMUSG00000040339	12253	14608	16587	20507
ENSMUSG00000038633	7557	7400	6994	8296
ENSMUSG00000019804	8562	7113	6386	6949
ENSMUSG00000026821	14994	21791	18162	22139
ENSMUSG00000045763	7583	9073	7604	9948
ENSMUSG00000021036	12849	15699	13421	15743
ENSMUSG00000009090	2408	2195	2535	2631
ENSMUSG00000024339	17157	15654	14527	15703
ENSMUSG00000071715	8555	7982	7612	7557
ENSMUSG00000058163	9001	11365	14068	17529
ENSMUSG00000021134	5004	5588	5998	7016
ENSMUSG00000027187	1440	1350	2178	1896
ENSMUSG00000048897	5100	5888	7113	8385
ENSMUSG00000021660	11298	8300	7826	8593
ENSMUSG00000030738	7817	7344	7781	9029
ENSMUSG00000027678	4542	6452	6982	9308
ENSMUSG00000023030	12804	13110	12960	14162
ENSMUSG00000001687	6162	5794	5600	6398
ENSMUSG00000024981	15166	11650	12040	13167
ENSMUSG00000037072	7038	5662	5441	6149
ENSMUSG00000035011	10228	11204	12580	13063
ENSMUSG00000028412	10400	10819	12520	14757
ENSMUSG00000063193	1339	1814	1137	1684
ENSMUSG00000020346	7353	8041	7653	8863
ENSMUSG00000029313	6762	10402	13443	18635
ENSMUSG00000021024	18383	12683	11141	12273
ENSMUSG00000008496	9741	8007	10245	12116
ENSMUSG00000032698	3483	3657	3072	3951
ENSMUSG00000009079	7557	8067	7665	8744
ENSMUSG00000039218	4020	4585	7608	9190
ENSMUSG00000017631	5557	7126	7792	9310
ENSMUSG00000028759	8536	10276	10885	13767
ENSMUSG00000049866	559	850	610	823
ENSMUSG00000038619	8037	7463	6972	7604
ENSMUSG00000024248	6157	4423	4252	4381
ENSMUSG00000028849	10257	8881	8920	8860
ENSMUSG00000036707	6524	6620	6443	7717
ENSMUSG00000026421	16512	15203	13240	14959
ENSMUSG00000032096	9716	9534	10967	12681
ENSMUSG00000031751	8312	7928	7599	8474
ENSMUSG00000098557	5594	5833	6277	7403
ENSMUSG00000033777	1851	2489	2321	2969
ENSMUSG00000070372	8756	9478	10221	12513
ENSMUSG00000023845	6890	7744	11179	15578
ENSMUSG00000001248	15031	13778	16097	13668
ENSMUSG00000015355	8411	9598	7102	8764
ENSMUSG00000030062	4593	3675	4010	3978
ENSMUSG00000052270	15786	16008	13937	16886
ENSMUSG00000026822	25513	22582	19195	21092
ENSMUSG00000031167	9198	8719	7717	9323
ENSMUSG00000035891	2432	2689	1639	2094
ENSMUSG00000031029	5527	4523	4632	5002
ENSMUSG00000022817	3139	2381	2704	2529
ENSMUSG00000020300	7358	9428	13269	17867
ENSMUSG00000027620	8210	7421	8250	8743
ENSMUSG00000028868	5782	6655	7267	8770
ENSMUSG00000027642	6797	6128	6608	7362
ENSMUSG00000029426	5714	5690	5313	6464
ENSMUSG00000004846	12955	11984	13773	14745
ENSMUSG00000035152	8256	8161	9494	10435
ENSMUSG00000026878	6828	6698	6872	7428
ENSMUSG00000036246	6114	6218	6958	7774
ENSMUSG00000035517	12125	12755	12772	15543
ENSMUSG00000039285	12436	12212	13067	15349
ENSMUSG00000057522	8852	7656	8191	9580
ENSMUSG00000021484	6576	5385	5036	5676
ENSMUSG00000027782	10669	9570	11435	12286
ENSMUSG00000044827	10824	11202	13526	15322
ENSMUSG00000020733	10989	13453	9166	9128
ENSMUSG00000031875	7245	6908	5843	6523
ENSMUSG00000037411	16457	15637	18976	18252
ENSMUSG00000030064	4058	6117	5170	7392
ENSMUSG00000059326	5619	7076	7645	7573
ENSMUSG00000040466	6777	5783	5819	5638
ENSMUSG00000031659	1165	1476	1768	2217
ENSMUSG00000106734	9471	10823	12059	13387
ENSMUSG00000034595	8912	8036	8313	8539
ENSMUSG00000037580	14574	15536	13375	14958
ENSMUSG00000004070	9961	10312	8247	9462
ENSMUSG00000035203	3485	3530	3160	3480
ENSMUSG00000022895	13535	13032	14605	15497
ENSMUSG00000013160	9183	7721	6846	7392
ENSMUSG00000002147	4449	4582	4423	4953
ENSMUSG00000053158	4020	4516	4768	5085
ENSMUSG00000062270	8599	8180	7185	8601
ENSMUSG00000022969	7925	7638	7475	8520
ENSMUSG00000022312	6882	5619	5671	6043
ENSMUSG00000019920	9719	10132	11145	13225
ENSMUSG00000040188	6587	7004	6245	7285
ENSMUSG00000028059	6551	6902	7638	8086
ENSMUSG00000036469	11454	13543	13775	16975
ENSMUSG00000001472	6463	6202	6450	6821
ENSMUSG00000032220	4406	3605	5414	6015
ENSMUSG00000032688	13278	13002	17612	19035
ENSMUSG00000027882	10811	13564	12482	16462
ENSMUSG00000061288	6621	8628	10999	13130
ENSMUSG00000042492	12431	10885	10883	11845
ENSMUSG00000045427	10717	10758	11269	13284
ENSMUSG00000024927	9147	9744	9702	10247
ENSMUSG00000028041	4235	3426	4010	4147
ENSMUSG00000045551	18119	21297	18775	22128
ENSMUSG00000054808	5055	5699	5938	6621
ENSMUSG00000032249	11619	9146	8490	10562
ENSMUSG00000028618	6359	5393	4751	5573
ENSMUSG00000072889	5082	7753	8354	11476
ENSMUSG00000020484	6976	6032	6080	6256
ENSMUSG00000006740	9825	9628	13101	16635
ENSMUSG00000039105	10384	8902	6958	8010
ENSMUSG00000066861	12889	13924	12566	14506
ENSMUSG00000033159	12378	11162	10831	11573
ENSMUSG00000019082	13401	13922	15618	17598
ENSMUSG00000035901	5682	6402	6817	8623
ENSMUSG00000003458	7175	7623	8613	9897
ENSMUSG00000020745	10182	9212	9576	11149
ENSMUSG00000031903	1572	1392	1101	1175
ENSMUSG00000056708	7342	6802	5728	5776
ENSMUSG00000022901	13125	16478	13244	16413
ENSMUSG00000029467	8293	8521	10507	11017
ENSMUSG00000019302	2179	2057	2733	2890
ENSMUSG00000021987	7488	8484	9421	11064
ENSMUSG00000013846	8966	9832	12068	13460
ENSMUSG00000034652	1565	2077	1164	1426
ENSMUSG00000032440	2147	2813	2411	3197
ENSMUSG00000021910	4497	4940	5824	6140
